tweet,OFF,HS,VLG,VIO,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
@USER مايدعمون الى بالعكس يزيدون تنكيد عليك👎🏻👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شاغل بالي ومقهور من الأداء 😡,0,NOT_HS,0,0,0,0,0,0,0,1
وامس ما شربت ومابي تطلع لي حبوب 😡,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER يبي يقنع معزبه <LF>^ ان الخروف صديقه عشان ما يذبحه كسر خاطري 💔😩🔪<LF>- URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER ليش عاد 😒... بنت حلوة جاية بالركض تصبح عليك وانت بطران 😠,0,NOT_HS,0,0,0,0,0,0,0,1
#افضح_معنفك<LF><LF>اذكر معلمة الرياضيات طلبت مني قلم سبوره <LF> وقالت بحاسبك يوم قلت لها سعره عشره ريال <LF>ماصدقتني ولا رجعت لي فلوسي الله لا يس<LF><LF>هيه هيه صدقت؟  سلامااات 😂😂👊 <LF>الله يسامحك يااستاذه بدريه دنيا واخره ❤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الاختبار زعلني😠😠,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عرفتو يا رجاله الريس حددلكم ايه<LF>يلا البسو علشان خرجين👈🐏👉,0,NOT_HS,0,0,0,0,0,0,0,1
لعب مع الكبار يكبره لعب مع الصغار يصغره 😂😂😂😂😂😂👊 اعلان حضران يارمضان 💓 @USER,0,NOT_HS,0,0,0,0,0,0,0,1
البكاااء😣 URL,0,NOT_HS,0,0,0,0,0,0,0,1
مادري شطبخه بس انا متأكده أن حمود ريكي الكلب ورا السالفة 🐕<LF>#الا_النمران_يالخرفان,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اخرس يا شيوعي 😤😤,1,HS3,0,0,0,0,1,0,0,0
@USER اثاررريك صاحيه للحين وانا أقوول نامممت 😏👊,0,NOT_HS,0,0,0,0,0,0,0,1
يارب هما لاااخررر عمرريي):🦄🌟.!!!,0,NOT_HS,0,0,0,0,0,0,0,1
اناا اتفششلتت الله ياخدكم😷 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اخ مو زي الفانيليا 🤢💔,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لا وكان بفترة روسيل 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
#حياتك23<LF><LF>لاحول متى تخلص فقرتهم ذولى يتئخرو عن فقرة المطبخ ثم بعدين يحطو وقت قصير لشباب ويقولو انتم الي تتخرون ومدري إيش 😲😲😲😞😞😞😕😕😒😒😷😷😤😤😤😤😤,0,NOT_HS,0,0,0,0,0,0,0,1
متتكلمش ع الوجع وانت مجربتش تمرينه الرجل لو سمحت 😒😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الله يعينك ههههه😂😂<LF>خلاص عرفنا من يتعكر المزاج <LF>ما نقبل صووبك ما فينا على👊✋<LF>😂😂😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER هذا شماااات بس محد يعرف له غيري<LF> ابو زينه الحيوان حطمني ما شاء الله عليه 😣,1,NOT_HS,0,0,0,0,0,0,0,1
@USER الوعد السنة الجاية 👊🏻😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER خربتي عليه البيعه😂👊🏼,0,NOT_HS,0,0,0,0,0,0,0,1
@USER كنت بسوي لك فولو بس اشوا اني ماستعجلت 😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER نفس نظام راي وسيران وتقولين مرعب 😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لا تذكرني من بعدها نمت وتوي الي اصحى 😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER حب فين ده انا حوله اصلاً ويلا من هنا علشان التويته خربت كده😂😂😂😂👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER 😷😷😷😷 م تشوف شر ان شاء الله ،، بس بدون تفاصيل,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اكل الناس المنفوخه 🙂🔪,1,NOT_HS,0,0,0,0,0,0,0,1
@USER مشكله مسوي  وضعية القفيط 🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وهو أكيد 🐒🐒😇😇😇,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لما راح نستضيف كاس العالم مانبي هيلق يحضرون  مباريات كاس العالم وبعدين بشوف ويهك  عشان اقولك تفوووو عليك وعلى معازيبك 👞👞هذي اقوى 👡👡,1,HS3,0,0,0,0,1,0,0,0
هاري كين 👊👊👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اهم شيء انك حسبتي حسابك بس انتي لي خير 😑🖕🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER مو شايل هم غير وصف البنات دام انو مافيها قوقل ماب 💩💔.,1,NOT_HS,0,0,0,0,0,0,0,1
@USER كنت عارفه ان التويته دي مش هتعدي علي خير 😂😂 قرأتها وعجبتني بتحصل 😂👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER 📸 صورة تعكس الروح الجماعية للكتيبة الباريسية👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا اللهم عليك بهم😷 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ممللل وبيتبارد جامد انا زهقت منه😡,1,NOT_HS,0,0,0,0,0,0,0,1
@USER نفس المشكله مش طايع يتحمل معاي 😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER هههههه 😂😂 ي خروفات بداية 👎<LF>.<LF>.<LF>#بايع_الكليجا,1,NOT_HS,0,0,0,0,0,0,0,1
#بائع_الكليجا <LF>للعيال الي يسبون ومدري ايش بالله لاتدقون الشرف علينا من بغى يموت على بنت ترامب وبنى لها مسجد ومن الي اشهر ام نقاب ومن بكى على روئ الصبان وسوا هشتاق بغون يموتون علينا ومن الي وصل الهنديه الي يبي لها ترويشه ٢ مليون 🙂😉🤫🤫🤫🤫🤮,1,NOT_HS,0,0,0,0,0,0,0,1
@USER شكلك شيميل 🐸💔 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER خـــــلي لفـــتك حالــــك عنـــدي فتــك😏👊🏻👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ليتنا منكم سالمين تتوقعون والله يبطل توقعاتكم .خلونا برحمة ربي احسن 😡,0,NOT_HS,0,0,0,0,0,0,0,1
لما يكون عندك كلاس واحد بس وينلغي وانتي عند بوابه الجامعه 🔪,0,NOT_HS,0,0,0,0,0,0,0,1
اقسم بالله انا حاسس ان الواحد لسه فالاجازة و ان الدراسة لسه مبداتش و منزلتش الدروس كلها و لا حتى بروح مدرسة وحاجه فى قمة الفشل و الخرا والله ✋👎,1,NOT_HS,0,0,0,0,0,0,0,1
ابني الغالي..ابني الحبيب..ابني ضنايا نور عيني..لو حرارتك ٥۰ برضو حتروح المدرسه 😇😇😇😷😷😁😃,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اشوفك تسفل فينا يالبشر من تالي بكثره 😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER للصبر حدود اخي. وخساره البف باف. ب👞👞👞 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اخ قلبي 💔 انا بتئطع من قوايه 😢😢😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER تطارد الكاميرات وين ماتوجهت لحقتها وسحبت على خوياتها محزم فشل😤,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER أنا و حظي ..<LF>نفس اللي يحمل برنامج<LF>و يوصل 99% ثم يطلع له <LF>فشل التحميل 🔪🌚 <LF><LF>😂😂😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
رسمياً: <LF>نيمار يغيب عن الملاعب لمدة 6-8 اسابيع بسبب تلقيه إصابة من الدرجه الثانية إلتواء في الكاحل👇🏻🐸 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الله يخارجنا😣😣😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اسم الله عليج .. سلفر لا تخرعنا😒😡👊,0,NOT_HS,0,0,0,0,0,0,0,1
جنكيز لاعب روما مُطبل له بشكل غير طبيعي .. لاعب ناعم وجسمه ضعيف !<LF>امس رودريغيز البطيء وقفه كل الدقايق اللي لعبها ولا شفت له اي لمسه حلوه حتى <LF>يخرب بيت التطبيل بس 😷,1,NOT_HS,0,0,0,0,0,0,0,1
بالضبط نفس الوضع😩👌💔<LF>حالف هالنوم ما يجيني😭😣 URL,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>تراكم طفشتوني انا صاحب الكليجا أي خدمه😠,0,NOT_HS,0,0,0,0,0,0,0,1
مغهووره 😠,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF><LF>...<LF><LF>الله يفشلكم من بنات شنو الشي الواو الي لفت انتبهاكم فيه ؟!شخص مهتم بمظهره وعادي بس الحياء منزوع اهو استحى وانتم عادي تصورون <LF>اشرهه والله ع اهلكم هالعينات المفروض يمنعونهم من هالامكان لاحترموا نفسهم ولا حترموا غيرهم <LF>&gt;وسمحوا لناس تقلل من تربيتهم 🌚💔🔪,1,HS6,0,0,0,0,0,0,1,0
هلا والله ورعان المدارس رجعو ياوك يالتايم 🤢🤢,0,NOT_HS,0,0,0,0,0,0,0,1
ماني فاهمة مدى وقاحة<LF>بعض الاشخاص لدرجة توصل<LF>انها تقول لدكتورة اللي مكتوب<LF>في المحاضرة غلط تجي ترد عليها<LF>الدكتورة تخرج وتطنشها<LF>يعني انتي دوبك مافقستي من البيضة<LF>تنافخين عليها ليه..😤,1,NOT_HS,0,0,0,0,0,0,0,1
@USER الله  يديم  النعمه 😷😷😷😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وع وع ي اللهجة😂😂🤢,0,NOT_HS,0,0,0,0,0,0,0,1
@USER 💔🤣😂ليه حرام عليك وش فيها القصيم ولا القصمان يالبى🤓👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
وش هالدراما اللي زياده مع البنات 🤮,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>بنات عيب عليكم أستحوا شوي خلوا عندكم ذرة أحترام للي ربوكم مو تسوون كذا وتصورونه وتتغزلون فيه عيب عييييييييب😡<LF>ماقول غير الله يهديكم بس...,1,HS6,0,0,0,0,0,0,1,0
حبايب في الوش... لكن في وقت الشده معلش 👞,0,NOT_HS,0,0,0,0,0,0,0,1
الكويت بلد ديمقراطي منفتح<LF>لكن ماسبق شفت أو عايشت مثل هالسوالف!<LF>قمة التخلف وقلة الأدب وأنعدام في الذوق<LF>بنات لابسين نقاب ولكن لاتربيه ، لا أخلاق<LF>ولا يعرفون حدودهم<LF>هذا أسمه #تحرش ياوقحة 👎🏿 #بايع_الكليجا,1,HS1,0,0,1,0,0,0,0,0
@USER واكثر اللي فيه خرفان 🙄🐑,1,NOT_HS,0,0,0,0,0,0,0,1
@USER 😤☹️جب شقلاطه انت,0,NOT_HS,0,0,0,0,0,0,0,1
@USER خخخخخخخخخخخخخخخخخخ<LF><LF>جاهز ياسفاح 🔪 <LF>معي قايمة اغتيالات جديده 😉👌,1,NOT_HS,0,1,0,0,0,0,0,1
@USER وش الرخص و المحنه الي صايرهه ذي 😷😷😷😷,1,NOT_HS,0,0,0,0,0,0,0,1
@USER زين  نحن كمتابعين شو استفدنا من ها الخبر ... 😣💔,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عفوا عفوا 😂👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER طماع😂👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER زوران 😷الي مصخرنا وسيد الانديه المتذيله علينا زوران الي انقذه ايالا ب ١٢نقطه زوران الي سبب م…,1,HS3,0,0,0,0,1,0,0,0
@USER اللهم لك الحمد حمدا كثيرا طيبا وربي يدوم علينا نعمة الامن ادمعت عيني 😣,0,NOT_HS,0,0,0,0,0,0,0,1
يعني حقين متوسط طلعوا فئه كبيره ،، ييكبرون بالمواضيع ويبثرونا كل مافتحت برنامج نفس الموضوع حومتوا كبودنا 😷خلاص عرفنا انكم خاقين وانكم واو 😷 ،،والفئه الثانيه عرفنا انكم محترمات ومؤدبات وجاين تسبون وتقذفون الفئه الاولى 😷 #بايع_الكليجا,1,NOT_HS,0,0,0,0,0,0,0,1
تربيه عملى ومدرسه واطفاال 😣😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مايسمعون الحجي زفيهم😂👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مليش اخوات 👊💔,0,NOT_HS,0,0,0,0,0,0,0,1
@USER 😂😂وراعي الغنم معهم 🐑🐏🐐,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER مــرت امــرآة عجــوز من جـنب رجل ڪان جالس مـ؏ كلبه 🐕<LF>فنظــرت اليهہ باحتقـــار ﯛقـــالت لهہ 😒 <LF>هل يعــلمك الـﯛفاء ام تعلمـهہ الخ…,0,NOT_HS,0,0,0,0,0,0,0,1
#افضح_معنفك<LF>الهاشتاق كله يشتكون من المعلمين والمعلمات ويلوموني أذا حقدت عليهم يفرغون عقدهم النفسيه فينا😤<LF>مدرساتي في الابتدائي الله لا يسامحكم😪💔,1,HS5,0,0,0,0,0,1,0,0
@USER لا 😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ان كنت تشوف الرسمه فيها تشبه بالاجانب او مخله وماتعكس ثقافه مجتمعنا فانت فاهم غلط وتفتقر ذوق وتقدير للفن 😷,1,NOT_HS,0,0,0,0,0,0,0,1
بشتم كل الشتايم واصرخ وبعد كده اقعد اعيط 😡😡😡 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اهم شيء يبغى يعيش دور الضحية😷,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER وصدقنا بعد😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER بكل عود فيه دخان فيه بنات وعيال مؤدبين مثلك وشرواك وفيه بنات وعيال وانتي بكرامة منحطين للاسف👎🏼,1,HS6,0,0,0,0,0,0,1,0
قلة ادب كود بايونيتا مايشتغل ، مايستحون 💩 URL,1,NOT_HS,0,0,0,0,0,0,0,1
حبيت أذكر كل من تخرفن على #ايفانكا_ترامب هذي هي النتيجه قاعده تتشمت فيكم يا خرفان 😂👊🏻 اما #بائع_الكليجا  يستاهل الترند والشهره وتراه أجمل من #ايفانكا بدون علميات تجميل وليشششششش الزعل يا خرفان ! العين بعين والسن بسن وبادي اظلم 😂😂👏🏻🙇🏻‍♀️ URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER كل سنة وإنت طيب يا حب وعقبال يارب ٥ سنين كمان دا احسنلك والله ف الحياة بنت الوثخة دى 😂😂😂😂😂😂❤️❤️😍😍😍😍😍 ويالا عقبال م نفرح بتخرجك وجوازك وفشختك ف الحياة كدا وتكون راجل مفشوخ قد الدنياا 😂😂😂🖕😍😍😍😍💙,1,NOT_HS,0,0,0,0,0,0,0,1
@USER نمت ثلاث ساعات انا جوعان انبش بالثلاجة حركات اللي ماعنده سالفة ويبي احد يكلمه شكرا على تسليتي في الفترة اللي راحت بس خلاص خلص دورك بدور جدد مع نفسي 🐕,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER تخيلك جنبي وأنا أهتف بمسمعك<LF>أقول أحبك خلك اليوم شاهد<LF>يقطع زمان الحب كله ويقطعك<LF>من كثر ما أحبك تحولت حاقد👊,1,NOT_HS,0,0,0,0,0,0,0,1
@USER لا حول ولاقوة الا بالله استغفر الله مافي حياء ولا خجل هذا اخر الزمان الحريم يطاردون الرجال 😡 عييييب مالت علي ام اللي ربتكم . كل بنت تتغزل برجل فهي خارجه عن الأدب والذوق الفطري .,1,HS6,0,0,0,0,0,0,1,0
@USER لاااااء 🙉,0,NOT_HS,0,0,0,0,0,0,0,1
اخيس من كنال دي ما شفت يعني تنزلين الحلقات يوتيوب بعدين تحجبين المشاهدات من خارج تركيا ليييش😤👊🏻👊🏻👊🏻 @USER URL,0,NOT_HS,0,0,0,0,0,0,0,1
"من أجمل الأوامر اللي اتلقاها بصدر رحب  "" على السادة المسافرين ربط الأحزمة ""  مستعد اربط رقبتي بسلسله بس انت حرك بدي اسافر ...! 💔🐸🌚",0,NOT_HS,0,0,0,0,0,0,0,1
@USER هذا اللي فالح فيه بس ، لاعب منفوخ 👞,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER .<LF><LF>رجعت ريما لعادتها القديمة 😤,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER 🔸المناضلة #جميله_بوحريد<LF>تلتقى ببشار وتسلم عليه بمنتهى الود والحفاوه 😕<LF>هكذا هم الليبراليون والعلمانيون العرب منافقون وعملاء😤…,1,HS3,0,0,0,0,1,0,0,0
RT @USER يارب افناني تسكر اكاونتها لانها تفشل 🤢 واللي مستانسين عليها ان شاءالله انتوا وخواتكم تصيرون مثلها وبس . 🙃 #بناتنا_خط_احمر #ا…,1,NOT_HS,0,0,0,0,0,0,0,1
أوكي كنسل نوم 😣💔,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اطيب من لحيتك <LF>ما جبنا شريفة<LF>والى شربك حليب حمارتة<LF>وجبتوهم <LF>ليحمونكم <LF>تاريخكم اسود ك سواد الليل<LF>وكشفتم  بخياناتكم <LF>وغدركم<LF>اتكل ع الله واشتغل رقاصة <LF>وهذي مهنتك<LF>😷😷😷😷😷,1,HS1,0,0,1,0,0,0,0,0
RT @USER عاااااجل : <LF>قام مسلحون مجهولون قبل قليل <LF>ثم قعدوا 🐸🚬<LF>عادي ما بدهم مشاكل الشباب 🔫🐸<LF>😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER مش هبطل بؤس وكآبه 🐸 أنا حر يا اخى ! URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER صح كلامك .. والجيل هذا بنات متوسطه ، وباردات وجيهه &lt; الله لا يسخط علينا . ❤️👊🏻,1,HS6,0,0,0,0,0,0,1,0
